family,cognate_method,eval_method,min_similarity,tree_type,TreeDist,GenQuartetDist
Sinitic,Levenshtein,Surprisal-uncalibrated,min-0.0,single,0.658318777,0.131893688
Sinitic,Levenshtein,Surprisal-uncalibrated,min-0.1,single,0.658318777,0.131893688
Sinitic,Levenshtein,Surprisal-uncalibrated,min-0.2,single,0.658318777,0.131893688
Sinitic,Levenshtein,Surprisal-uncalibrated,min-0.3,single,0.658318777,0.131893688
Sinitic,Levenshtein,Surprisal-uncalibrated,min-0.4,single,0.658318777,0.131893688
Sinitic,Levenshtein,Surprisal-uncalibrated,min-0.5,single,0.658318777,0.131893688
Sinitic,none,Phonetic-calibrated,min-0.0,complete,0.544646867,0.132225914
Sinitic,none,Phonetic-calibrated,min-0.1,complete,0.544646867,0.132225914
Sinitic,Phonetic,Phonetic-calibrated,min-0.1,complete,0.544646867,0.132225914
Sinitic,Phonetic,Phonetic-calibrated,min-0.1,nj,0.547339653,0.132225914
Sinitic,Phonetic,PMI-calibrated,min-0.5,average,0.585298297,0.134551495
Sinitic,Phonetic,PMI-uncalibrated,min-0.0,average,0.585298297,0.134551495
Sinitic,Phonetic,PMI-uncalibrated,min-0.1,average,0.585298297,0.134551495
Sinitic,Phonetic,PMI-uncalibrated,min-0.2,average,0.585298297,0.134551495
Sinitic,Phonetic,PMI-uncalibrated,min-0.3,average,0.585298297,0.134551495
Sinitic,Phonetic,PMI-uncalibrated,min-0.4,average,0.585298297,0.134551495
Sinitic,Phonetic,PMI-uncalibrated,min-0.5,average,0.585298297,0.134551495
Sinitic,Phonetic,PMI-uncalibrated,N/A,MaxCladeCredibility,0.585298297,0.134551495
Sinitic,none,PMI-calibrated,min-0.5,average,0.577532508,0.13654485
Sinitic,none,PMI-uncalibrated,min-0.0,average,0.577532508,0.13654485
Sinitic,none,PMI-uncalibrated,min-0.1,average,0.577532508,0.13654485
Sinitic,none,PMI-uncalibrated,min-0.2,average,0.577532508,0.13654485
Sinitic,none,PMI-uncalibrated,min-0.3,average,0.577532508,0.13654485
Sinitic,none,PMI-uncalibrated,min-0.4,average,0.577532508,0.13654485
Sinitic,none,PMI-uncalibrated,min-0.5,average,0.577532508,0.13654485
Sinitic,PMI,PMI-calibrated,min-0.5,average,0.577532508,0.13654485
Sinitic,PMI,PMI-uncalibrated,min-0.0,average,0.577532508,0.13654485
Sinitic,PMI,PMI-uncalibrated,min-0.1,average,0.577532508,0.13654485
Sinitic,PMI,PMI-uncalibrated,min-0.2,average,0.577532508,0.13654485
Sinitic,PMI,PMI-uncalibrated,min-0.3,average,0.577532508,0.13654485
Sinitic,PMI,PMI-uncalibrated,min-0.4,average,0.577532508,0.13654485
Sinitic,PMI,PMI-uncalibrated,min-0.5,average,0.577532508,0.13654485
Sinitic,Surprisal,PMI-calibrated,min-0.5,average,0.577532508,0.13654485
Sinitic,Surprisal,PMI-uncalibrated,min-0.0,average,0.577532508,0.13654485
Sinitic,Surprisal,PMI-uncalibrated,min-0.1,average,0.577532508,0.13654485
Sinitic,Surprisal,PMI-uncalibrated,min-0.2,average,0.577532508,0.13654485
Sinitic,Surprisal,PMI-uncalibrated,min-0.3,average,0.577532508,0.13654485
Sinitic,Surprisal,PMI-uncalibrated,min-0.4,average,0.577532508,0.13654485
Sinitic,Surprisal,PMI-uncalibrated,min-0.5,average,0.577532508,0.13654485
Sinitic,Hybrid,PMI-calibrated,min-0.5,average,0.577532508,0.13654485
Sinitic,Hybrid,PMI-uncalibrated,min-0.0,average,0.577532508,0.13654485
Sinitic,Hybrid,PMI-uncalibrated,min-0.1,average,0.577532508,0.13654485
Sinitic,Hybrid,PMI-uncalibrated,min-0.2,average,0.577532508,0.13654485
Sinitic,Hybrid,PMI-uncalibrated,min-0.3,average,0.577532508,0.13654485
Sinitic,Hybrid,PMI-uncalibrated,min-0.4,average,0.577532508,0.13654485
Sinitic,Hybrid,PMI-uncalibrated,min-0.5,average,0.577532508,0.13654485
Sinitic,none,Phonetic-calibrated,min-0.1,average,0.60503923,0.136877076
Sinitic,none,Phonetic-calibrated,min-0.1,weighted,0.60503923,0.136877076
Sinitic,none,Phonetic-calibrated,N/A,MaxCladeCredibility,0.60503923,0.136877076
Sinitic,Phonetic,PMI-calibrated,min-0.4,average,0.636487827,0.138538206
Sinitic,Levenshtein,PMI-calibrated,min-0.0,single,0.654976632,0.13986711
Sinitic,gold,Phonetic-calibrated,min-0.3,nj,0.553342234,0.13986711
Sinitic,none,Phonetic-calibrated,min-0.1,ward,0.586059756,0.141528239
Sinitic,Levenshtein,Levenshtein-calibrated,min-0.1,single,0.650593786,0.142524917
Sinitic,PMI,Phonetic-calibrated,min-0.0,nj,0.529217957,0.142857143
Sinitic,none,Phonetic-calibrated,min-0.3,nj,0.547339653,0.146843854
Sinitic,Phonetic,Phonetic-calibrated,min-0.2,nj,0.547339653,0.146843854
Sinitic,Phonetic,Phonetic-calibrated,min-0.3,nj,0.547339653,0.146843854
Sinitic,PMI,Phonetic-calibrated,min-0.2,nj,0.547339653,0.146843854
Sinitic,PMI,Phonetic-calibrated,N/A,MaxCladeCredibility,0.547339653,0.146843854
Sinitic,Hybrid,Phonetic-calibrated,min-0.2,nj,0.547339653,0.146843854
Sinitic,Hybrid,Phonetic-calibrated,min-0.3,nj,0.547339653,0.146843854
Sinitic,Hybrid,Phonetic-calibrated,N/A,MaxCladeCredibility,0.547339653,0.146843854
Sinitic,Levenshtein,Phonetic-calibrated,min-0.2,nj,0.547339653,0.146843854
Sinitic,Levenshtein,PMI-calibrated,min-0.3,average,0.643518544,0.146843854
Sinitic,gold,PMI-calibrated,min-0.4,weighted,0.606757522,0.147508306
Sinitic,gold,Levenshtein-calibrated,min-0.2,nj,0.616994935,0.147840532
Sinitic,Surprisal,Phonetic-calibrated,min-0.3,nj,0.553342234,0.148172757
Sinitic,Phonetic,Surprisal-calibrated,min-0.4,nj,0.564458564,0.148837209
Sinitic,Phonetic,Surprisal-calibrated,min-0.5,nj,0.566344335,0.149833887
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.0,nj,0.566344335,0.149833887
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.1,nj,0.566344335,0.149833887
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.2,nj,0.566344335,0.149833887
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.3,nj,0.566344335,0.149833887
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.4,nj,0.566344335,0.149833887
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.5,nj,0.566344335,0.149833887
Sinitic,Hybrid,PMI-calibrated,min-0.1,nj,0.586440402,0.149833887
Sinitic,none,PMI-calibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,none,PMI-uncalibrated,min-0.0,weighted,0.593797281,0.150166113
Sinitic,none,PMI-uncalibrated,min-0.1,weighted,0.593797281,0.150166113
Sinitic,none,PMI-uncalibrated,min-0.2,weighted,0.593797281,0.150166113
Sinitic,none,PMI-uncalibrated,min-0.3,weighted,0.593797281,0.150166113
Sinitic,none,PMI-uncalibrated,min-0.4,weighted,0.593797281,0.150166113
Sinitic,none,PMI-uncalibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,none,PMI-uncalibrated,N/A,MaxCladeCredibility,0.593797281,0.150166113
Sinitic,PMI,PMI-calibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,PMI,PMI-uncalibrated,min-0.0,weighted,0.593797281,0.150166113
Sinitic,PMI,PMI-uncalibrated,min-0.1,weighted,0.593797281,0.150166113
Sinitic,PMI,PMI-uncalibrated,min-0.2,weighted,0.593797281,0.150166113
Sinitic,PMI,PMI-uncalibrated,min-0.3,weighted,0.593797281,0.150166113
Sinitic,PMI,PMI-uncalibrated,min-0.4,weighted,0.593797281,0.150166113
Sinitic,PMI,PMI-uncalibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,PMI,PMI-uncalibrated,N/A,MaxCladeCredibility,0.593797281,0.150166113
Sinitic,Surprisal,PMI-calibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,Surprisal,PMI-uncalibrated,min-0.0,weighted,0.593797281,0.150166113
Sinitic,Surprisal,PMI-uncalibrated,min-0.1,weighted,0.593797281,0.150166113
Sinitic,Surprisal,PMI-uncalibrated,min-0.2,weighted,0.593797281,0.150166113
Sinitic,Surprisal,PMI-uncalibrated,min-0.3,weighted,0.593797281,0.150166113
Sinitic,Surprisal,PMI-uncalibrated,min-0.4,weighted,0.593797281,0.150166113
Sinitic,Surprisal,PMI-uncalibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,Surprisal,PMI-uncalibrated,N/A,MaxCladeCredibility,0.593797281,0.150166113
Sinitic,Hybrid,PMI-calibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,Hybrid,PMI-uncalibrated,min-0.0,weighted,0.593797281,0.150166113
Sinitic,Hybrid,PMI-uncalibrated,min-0.1,weighted,0.593797281,0.150166113
Sinitic,Hybrid,PMI-uncalibrated,min-0.2,weighted,0.593797281,0.150166113
Sinitic,Hybrid,PMI-uncalibrated,min-0.3,weighted,0.593797281,0.150166113
Sinitic,Hybrid,PMI-uncalibrated,min-0.4,weighted,0.593797281,0.150166113
Sinitic,Hybrid,PMI-uncalibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,Hybrid,PMI-uncalibrated,N/A,MaxCladeCredibility,0.593797281,0.150166113
Sinitic,gold,PMI-calibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,gold,PMI-uncalibrated,min-0.0,weighted,0.593797281,0.150166113
Sinitic,gold,PMI-uncalibrated,min-0.1,weighted,0.593797281,0.150166113
Sinitic,gold,PMI-uncalibrated,min-0.2,weighted,0.593797281,0.150166113
Sinitic,gold,PMI-uncalibrated,min-0.3,weighted,0.593797281,0.150166113
Sinitic,gold,PMI-uncalibrated,min-0.4,weighted,0.593797281,0.150166113
Sinitic,gold,PMI-uncalibrated,min-0.5,weighted,0.593797281,0.150166113
Sinitic,Surprisal,Phonetic-calibrated,min-0.1,nj,0.555332867,0.150498339
Sinitic,Hybrid,Phonetic-calibrated,min-0.1,nj,0.555332867,0.150498339
Sinitic,gold,Phonetic-calibrated,min-0.1,nj,0.555332867,0.150498339
Sinitic,Surprisal,Phonetic-calibrated,min-0.5,nj,0.587965951,0.152491694
Sinitic,Surprisal,Phonetic-uncalibrated,min-0.0,nj,0.587965951,0.152491694
Sinitic,Surprisal,Phonetic-uncalibrated,min-0.1,nj,0.587965951,0.152491694
Sinitic,Surprisal,Phonetic-uncalibrated,min-0.2,nj,0.587965951,0.152491694
Sinitic,Surprisal,Phonetic-uncalibrated,min-0.3,nj,0.587965951,0.152491694
Sinitic,Surprisal,Phonetic-uncalibrated,min-0.4,nj,0.587965951,0.152491694
Sinitic,Surprisal,Phonetic-uncalibrated,min-0.5,nj,0.587965951,0.152491694
Sinitic,Phonetic,PMI-calibrated,min-0.4,single,0.685503645,0.153156146
Sinitic,Levenshtein,Hybrid-calibrated,min-0.2,single,0.681076288,0.153156146
Sinitic,Levenshtein,Hybrid-calibrated,min-0.4,single,0.685503645,0.153156146
Sinitic,Hybrid,PMI-calibrated,min-0.3,complete,0.615925236,0.154152824
Sinitic,gold,Phonetic-calibrated,min-0.2,nj,0.547339653,0.15448505
Sinitic,Levenshtein,Hybrid-calibrated,min-0.4,weighted,0.63185107,0.156478405
Sinitic,none,Levenshtein-calibrated,min-0.5,single,0.649264773,0.157475083
Sinitic,none,Levenshtein-uncalibrated,min-0.0,single,0.649264773,0.157475083
Sinitic,none,Levenshtein-uncalibrated,min-0.1,single,0.649264773,0.157475083
Sinitic,none,Levenshtein-uncalibrated,min-0.2,single,0.649264773,0.157475083
Sinitic,none,Levenshtein-uncalibrated,min-0.3,single,0.649264773,0.157475083
Sinitic,none,Levenshtein-uncalibrated,min-0.4,single,0.649264773,0.157475083
Sinitic,none,Levenshtein-uncalibrated,min-0.5,single,0.649264773,0.157475083
Sinitic,Levenshtein,PMI-calibrated,min-0.2,complete,0.620438612,0.158139535
Sinitic,none,PMI-calibrated,min-0.5,single,0.63989358,0.16013289
Sinitic,none,PMI-uncalibrated,min-0.0,single,0.63989358,0.16013289
Sinitic,none,PMI-uncalibrated,min-0.1,single,0.63989358,0.16013289
Sinitic,none,PMI-uncalibrated,min-0.2,single,0.63989358,0.16013289
Sinitic,none,PMI-uncalibrated,min-0.3,single,0.63989358,0.16013289
Sinitic,none,PMI-uncalibrated,min-0.4,single,0.63989358,0.16013289
Sinitic,none,PMI-uncalibrated,min-0.5,single,0.63989358,0.16013289
Sinitic,PMI,PMI-calibrated,min-0.5,single,0.63989358,0.16013289
Sinitic,PMI,PMI-uncalibrated,min-0.0,single,0.63989358,0.16013289
Sinitic,PMI,PMI-uncalibrated,min-0.1,single,0.63989358,0.16013289
Sinitic,PMI,PMI-uncalibrated,min-0.2,single,0.63989358,0.16013289
Sinitic,PMI,PMI-uncalibrated,min-0.3,single,0.63989358,0.16013289
Sinitic,PMI,PMI-uncalibrated,min-0.4,single,0.63989358,0.16013289
Sinitic,PMI,PMI-uncalibrated,min-0.5,single,0.63989358,0.16013289
Sinitic,Surprisal,PMI-calibrated,min-0.5,single,0.63989358,0.16013289
Sinitic,Surprisal,PMI-uncalibrated,min-0.0,single,0.63989358,0.16013289
Sinitic,Surprisal,PMI-uncalibrated,min-0.1,single,0.63989358,0.16013289
Sinitic,Surprisal,PMI-uncalibrated,min-0.2,single,0.63989358,0.16013289
Sinitic,Surprisal,PMI-uncalibrated,min-0.3,single,0.63989358,0.16013289
Sinitic,Surprisal,PMI-uncalibrated,min-0.4,single,0.63989358,0.16013289
Sinitic,Surprisal,PMI-uncalibrated,min-0.5,single,0.63989358,0.16013289
Sinitic,Hybrid,PMI-calibrated,min-0.5,single,0.63989358,0.16013289
Sinitic,Hybrid,PMI-uncalibrated,min-0.0,single,0.63989358,0.16013289
Sinitic,Hybrid,PMI-uncalibrated,min-0.1,single,0.63989358,0.16013289
Sinitic,Hybrid,PMI-uncalibrated,min-0.2,single,0.63989358,0.16013289
Sinitic,Hybrid,PMI-uncalibrated,min-0.3,single,0.63989358,0.16013289
Sinitic,Hybrid,PMI-uncalibrated,min-0.4,single,0.63989358,0.16013289
Sinitic,Hybrid,PMI-uncalibrated,min-0.5,single,0.63989358,0.16013289
Sinitic,none,Levenshtein-calibrated,min-0.1,single,0.651679381,0.160797342
Sinitic,Hybrid,Levenshtein-calibrated,min-0.1,single,0.650237587,0.160797342
Sinitic,Levenshtein,Levenshtein-calibrated,min-0.4,single,0.646299369,0.160797342
Sinitic,gold,Levenshtein-calibrated,min-0.1,single,0.650237587,0.160797342
Sinitic,gold,Levenshtein-calibrated,min-0.5,single,0.651679381,0.160797342
Sinitic,gold,Levenshtein-uncalibrated,min-0.0,single,0.651679381,0.160797342
Sinitic,gold,Levenshtein-uncalibrated,min-0.1,single,0.651679381,0.160797342
Sinitic,gold,Levenshtein-uncalibrated,min-0.2,single,0.651679381,0.160797342
Sinitic,gold,Levenshtein-uncalibrated,min-0.3,single,0.651679381,0.160797342
Sinitic,gold,Levenshtein-uncalibrated,min-0.4,single,0.651679381,0.160797342
Sinitic,gold,Levenshtein-uncalibrated,min-0.5,single,0.651679381,0.160797342
Sinitic,gold,Phonetic-calibrated,min-0.0,nj,0.55197981,0.161129568
Sinitic,Levenshtein,PMI-calibrated,min-0.4,average,0.624695663,0.162126246
Sinitic,Levenshtein,PMI-calibrated,N/A,MaxCladeCredibility,0.624695663,0.162126246
Sinitic,Levenshtein,Hybrid-calibrated,min-0.5,complete,0.602833199,0.162126246
Sinitic,Levenshtein,Hybrid-uncalibrated,min-0.0,complete,0.602833199,0.162126246
Sinitic,Levenshtein,Hybrid-uncalibrated,min-0.1,complete,0.602833199,0.162126246
Sinitic,Levenshtein,Hybrid-uncalibrated,min-0.2,complete,0.602833199,0.162126246
Sinitic,Levenshtein,Hybrid-uncalibrated,min-0.3,complete,0.602833199,0.162126246
Sinitic,Levenshtein,Hybrid-uncalibrated,min-0.4,complete,0.602833199,0.162126246
Sinitic,Levenshtein,Hybrid-uncalibrated,min-0.5,complete,0.602833199,0.162126246
Sinitic,Levenshtein,Phonetic-calibrated,min-0.1,nj,0.547783265,0.162458472
Sinitic,Levenshtein,Levenshtein-calibrated,min-0.0,single,0.650593786,0.162458472
Sinitic,Levenshtein,Levenshtein-calibrated,min-0.2,single,0.650593786,0.162458472
Sinitic,Levenshtein,Levenshtein-calibrated,min-0.5,single,0.655756781,0.162458472
Sinitic,Levenshtein,Levenshtein-uncalibrated,min-0.0,single,0.655756781,0.162458472
Sinitic,Levenshtein,Levenshtein-uncalibrated,min-0.1,single,0.655756781,0.162458472
Sinitic,Levenshtein,Levenshtein-uncalibrated,min-0.2,single,0.655756781,0.162458472
Sinitic,Levenshtein,Levenshtein-uncalibrated,min-0.3,single,0.655756781,0.162458472
Sinitic,Levenshtein,Levenshtein-uncalibrated,min-0.4,single,0.655756781,0.162458472
Sinitic,Levenshtein,Levenshtein-uncalibrated,min-0.5,single,0.655756781,0.162458472
Sinitic,Phonetic,PMI-calibrated,min-0.3,complete,0.674831705,0.16345515
Sinitic,none,Surprisal-calibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,none,Surprisal-uncalibrated,min-0.0,nj,0.586024958,0.164119601
Sinitic,none,Surprisal-uncalibrated,min-0.1,nj,0.586024958,0.164119601
Sinitic,none,Surprisal-uncalibrated,min-0.2,nj,0.586024958,0.164119601
Sinitic,none,Surprisal-uncalibrated,min-0.3,nj,0.586024958,0.164119601
Sinitic,none,Surprisal-uncalibrated,min-0.4,nj,0.586024958,0.164119601
Sinitic,none,Surprisal-uncalibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,PMI,Surprisal-calibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,PMI,Surprisal-uncalibrated,min-0.0,nj,0.586024958,0.164119601
Sinitic,PMI,Surprisal-uncalibrated,min-0.1,nj,0.586024958,0.164119601
Sinitic,PMI,Surprisal-uncalibrated,min-0.2,nj,0.586024958,0.164119601
Sinitic,PMI,Surprisal-uncalibrated,min-0.3,nj,0.586024958,0.164119601
Sinitic,PMI,Surprisal-uncalibrated,min-0.4,nj,0.586024958,0.164119601
Sinitic,PMI,Surprisal-uncalibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,Surprisal,Surprisal-calibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,Surprisal,Surprisal-uncalibrated,min-0.0,nj,0.586024958,0.164119601
Sinitic,Surprisal,Surprisal-uncalibrated,min-0.1,nj,0.586024958,0.164119601
Sinitic,Surprisal,Surprisal-uncalibrated,min-0.2,nj,0.586024958,0.164119601
Sinitic,Surprisal,Surprisal-uncalibrated,min-0.3,nj,0.586024958,0.164119601
Sinitic,Surprisal,Surprisal-uncalibrated,min-0.4,nj,0.586024958,0.164119601
Sinitic,Surprisal,Surprisal-uncalibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,Hybrid,Surprisal-calibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,Hybrid,Surprisal-uncalibrated,min-0.0,nj,0.586024958,0.164119601
Sinitic,Hybrid,Surprisal-uncalibrated,min-0.1,nj,0.586024958,0.164119601
Sinitic,Hybrid,Surprisal-uncalibrated,min-0.2,nj,0.586024958,0.164119601
Sinitic,Hybrid,Surprisal-uncalibrated,min-0.3,nj,0.586024958,0.164119601
Sinitic,Hybrid,Surprisal-uncalibrated,min-0.4,nj,0.586024958,0.164119601
Sinitic,Hybrid,Surprisal-uncalibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,gold,Surprisal-calibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,gold,Surprisal-uncalibrated,min-0.0,nj,0.586024958,0.164119601
Sinitic,gold,Surprisal-uncalibrated,min-0.1,nj,0.586024958,0.164119601
Sinitic,gold,Surprisal-uncalibrated,min-0.2,nj,0.586024958,0.164119601
Sinitic,gold,Surprisal-uncalibrated,min-0.3,nj,0.586024958,0.164119601
Sinitic,gold,Surprisal-uncalibrated,min-0.4,nj,0.586024958,0.164119601
Sinitic,gold,Surprisal-uncalibrated,min-0.5,nj,0.586024958,0.164119601
Sinitic,Phonetic,Surprisal-calibrated,min-0.5,single,0.674608737,0.166445183
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.0,single,0.674608737,0.166445183
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.1,single,0.674608737,0.166445183
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.2,single,0.674608737,0.166445183
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.3,single,0.674608737,0.166445183
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.4,single,0.674608737,0.166445183
Sinitic,Phonetic,Surprisal-uncalibrated,min-0.5,single,0.674608737,0.166445183
Sinitic,Levenshtein,PMI-calibrated,min-0.5,average,0.619089714,0.166445183
Sinitic,Levenshtein,PMI-uncalibrated,min-0.0,average,0.619089714,0.166445183
Sinitic,Levenshtein,PMI-uncalibrated,min-0.1,average,0.619089714,0.166445183
Sinitic,Levenshtein,PMI-uncalibrated,min-0.2,average,0.619089714,0.166445183
Sinitic,Levenshtein,PMI-uncalibrated,min-0.3,average,0.619089714,0.166445183
Sinitic,Levenshtein,PMI-uncalibrated,min-0.4,average,0.619089714,0.166445183
Sinitic,Levenshtein,PMI-uncalibrated,min-0.5,average,0.619089714,0.166445183
Sinitic,Levenshtein,Levenshtein-calibrated,min-0.3,nj,0.576344616,0.166445183
Sinitic,Levenshtein,Levenshtein-calibrated,min-0.4,nj,0.576344616,0.166445183
Sinitic,none,PMI-calibrated,min-0.4,single,0.654515794,0.166777409
Sinitic,PMI,PMI-calibrated,min-0.4,single,0.654515794,0.166777409
Sinitic,Surprisal,PMI-calibrated,min-0.4,single,0.647165567,0.166777409
Sinitic,Hybrid,PMI-calibrated,min-0.4,single,0.647165567,0.166777409
Sinitic,gold,PMI-calibrated,min-0.4,single,0.647165567,0.166777409
Sinitic,gold,PMI-calibrated,min-0.5,single,0.647165567,0.166777409
Sinitic,gold,PMI-uncalibrated,min-0.0,single,0.647165567,0.166777409
Sinitic,gold,PMI-uncalibrated,min-0.1,single,0.647165567,0.166777409
Sinitic,gold,PMI-uncalibrated,min-0.2,single,0.647165567,0.166777409
Sinitic,gold,PMI-uncalibrated,min-0.3,single,0.647165567,0.166777409
Sinitic,gold,PMI-uncalibrated,min-0.4,single,0.647165567,0.166777409
Sinitic,gold,PMI-uncalibrated,min-0.5,single,0.647165567,0.166777409
Sinitic,PMI,Phonetic-calibrated,min-0.1,complete,0.586468573,0.168106312
Sinitic,Hybrid,Phonetic-calibrated,min-0.1,complete,0.586468573,0.168106312
Sinitic,none,PMI-calibrated,min-0.4,average,0.637343009,0.169435216
Sinitic,PMI,PMI-calibrated,min-0.4,average,0.637343009,0.169435216
Sinitic,Surprisal,PMI-calibrated,min-0.4,average,0.637343009,0.169435216
Sinitic,Hybrid,PMI-calibrated,min-0.4,average,0.637343009,0.169435216
Sinitic,gold,PMI-calibrated,min-0.4,average,0.637343009,0.169435216
Sinitic,Surprisal,Surprisal-calibrated,min-0.2,nj,0.580493288,0.171428571
